User Id 	UBA id	GCA id
U_66960	UBA8462	GCA_003521885.1
U_66967	UBA8466	GCA_003521925.1
U_66968	UBA1536	GCA_002323245.1
U_66969	UBA1537	GCA_002323235.1
U_66971	UBA1539	GCA_002323215.1
U_66972	UBA8467	None
U_66976	UBA1543	GCA_002323755.1
U_66977	UBA1544	GCA_002323135.1
U_66978	UBA8468	GCA_003521955.1
U_66980	UBA1546	GCA_002323715.1
U_66983	UBA1548	GCA_002323695.1
U_66987	UBA1552	GCA_002322625.1
U_66988	UBA1553	GCA_002322655.1
U_66989	UBA1554	GCA_002322665.1
U_66992	UBA93	GCA_002505035.1
U_66997	UBA94	GCA_002503425.1
U_66999	UBA95	GCA_002499405.1
U_67002	UBA1563	GCA_002322495.1
U_67007	UBA1568	GCA_002322415.1
U_67013	UBA97	GCA_002507385.1
U_67014	UBA8473	GCA_003539225.1
U_67018	UBA1572	GCA_002322345.1
U_67019	UBA1573	GCA_002322315.1
U_67021	UBA8476	None
U_67030	UBA1576	GCA_002322335.1
U_67032	UBA1578	GCA_002322295.1
U_67033	UBA1579	GCA_002322235.1
U_67036	UBA1580	GCA_002322225.1
U_67040	UBA8486	GCA_003514645.1
U_67041	UBA8487	GCA_003513495.1
U_67043	UBA8489	GCA_003512665.1
U_67053	UBA8499	GCA_003516465.1
U_67059	UBA8505	GCA_003537615.1
U_67061	UBA8507	GCA_003538645.1
U_67062	UBA8508	GCA_003538565.1
U_67064	UBA8510	GCA_003543185.1
U_67070	UBA8516	None
U_67073	UBA8519	GCA_003543135.1
U_67084	UBA8530	GCA_003503675.1
U_67085	UBA8531	GCA_003536095.1
U_67086	UBA8532	None
U_67092	UBA1585	GCA_002322165.1
U_67098	UBA1590	GCA_002322075.1
U_67100	UBA1591	GCA_002322065.1
U_67103	UBA8538	GCA_003536155.1
U_67109	UBA8540	GCA_003451705.1
U_67111	UBA8542	GCA_003454545.1
U_67116	UBA8543	GCA_003454535.1
U_67117	UBA1602	GCA_002322615.1
U_67121	UBA8545	None
U_67123	UBA8546	None
U_67126	UBA8549	None
U_67135	UBA8556	None
U_67136	UBA1607	GCA_002321675.1
U_67139	UBA1609	GCA_002321895.1
U_67148	UBA8562	GCA_003483665.1
U_67150	UBA8563	None
U_67151	UBA8564	None
U_67155	UBA8567	GCA_003483645.1
U_67170	UBA8577	GCA_003455635.1
U_67171	UBA8578	GCA_003455375.1
U_67174	UBA1620	GCA_002321455.1
U_67176	UBA1622	GCA_002321415.1
U_67177	UBA1623	GCA_002321405.1
U_67183	UBA1629	GCA_002321305.1
U_67186	UBA1632	GCA_002321255.1
U_67189	UBA1635	GCA_002321195.1
U_67193	UBA1636	GCA_002321755.1
U_67194	UBA1637	GCA_002321815.1
U_67197	UBA1640	GCA_002321735.1
U_67198	UBA1641	GCA_002321695.1
U_67200	UBA1643	GCA_002321135.1
U_67202	UBA8583	GCA_003501435.1
U_67204	UBA1646	GCA_002321095.1
U_67211	UBA1652	GCA_002320975.1
U_67214	UBA8585	GCA_003507435.1
U_67223	UBA1661	GCA_002320795.1
U_67227	UBA8586	None
U_67240	UBA1666	GCA_002320455.1
U_67248	UBA1669	GCA_002320435.1
U_67253	UBA111	GCA_002506025.1
U_67256	UBA1673	GCA_002320385.1
U_67258	UBA1674	GCA_002320375.1
U_67262	UBA8601	None
U_67263	UBA1676	GCA_002320315.1
U_67266	UBA1677	GCA_002320305.1
U_67268	UBA8603	GCA_003486505.1
U_67272	UBA1681	GCA_002320275.1
U_67274	UBA1683	GCA_002320245.1
U_67277	UBA1686	GCA_002320215.1
U_67278	UBA1687	GCA_002320195.1
U_67281	UBA1690	GCA_002320125.1
U_67282	UBA1691	GCA_002320555.1
U_67284	UBA1693	GCA_002320115.1
U_67289	UBA1698	GCA_002320075.1
U_67300	UBA8606	GCA_003486025.1
U_67301	UBA1708	GCA_002317375.1
U_67303	UBA1709	GCA_002317215.1
U_67311	UBA1717	GCA_002317455.1
U_67316	UBA1722	GCA_002317435.1
U_67319	UBA1725	GCA_002315815.1
U_67320	UBA1726	GCA_002316005.1
U_67321	UBA1727	GCA_002315875.1
U_67335	UBA1739	GCA_002315385.1
U_67336	UBA1740	GCA_002315715.1
U_67338	UBA1742	GCA_002314935.1
U_67339	UBA1743	GCA_002314945.1
U_67341	UBA8609	None
U_67342	UBA1745	GCA_002314885.1
U_67349	UBA1752	GCA_002314835.1
U_67359	UBA1762	GCA_002314755.1
U_67364	UBA1767	GCA_002315505.1
U_67369	UBA1772	GCA_002314645.1
U_67372	UBA1775	GCA_002314595.1
U_67374	UBA8610	None
U_67379	UBA1781	GCA_002315495.1
U_67389	UBA1789	GCA_002314515.1
U_67390	UBA1790	GCA_002314465.1
U_67391	UBA8613	None
U_67398	UBA1792	GCA_002315155.1
U_67400	UBA1794	GCA_002315435.1
U_67407	UBA1798	GCA_002319875.1
U_67408	UBA114	GCA_002506335.1
U_67409	UBA1799	GCA_002319815.1
U_67411	UBA1801	GCA_002319925.1
U_67413	UBA8623	None
U_67429	UBA8629	GCA_003505965.1
U_67430	UBA8630	GCA_003532345.1
U_67435	UBA1814	GCA_002314325.1
U_67438	UBA1817	GCA_002315025.1
U_67439	UBA1818	GCA_002314255.1
U_67442	UBA8633	GCA_003531835.1
U_67444	UBA1822	GCA_002314995.1
U_67463	UBA1837	GCA_002338805.1
U_67465	UBA1839	GCA_002338765.1
U_67470	UBA1842	GCA_002338655.1
U_67475	UBA1846	GCA_002338705.1
U_67485	UBA1851	GCA_002338515.1
U_67486	UBA8646	GCA_003520065.1
U_67497	UBA1854	GCA_002338445.1
U_67507	UBA8659	GCA_003516775.1
U_67511	UBA1861	GCA_002338325.1
U_67514	UBA1864	GCA_002338285.1
U_67517	UBA8662	GCA_003523125.1
U_67520	UBA8663	None
U_67530	UBA1872	GCA_002353005.1
U_67533	UBA117	GCA_002494785.1
U_67535	UBA118	GCA_002508635.1
U_67540	UBA1876	GCA_002338095.1
U_67541	UBA119	GCA_002505945.1
U_67543	UBA1877	GCA_002352945.1
U_67552	UBA1880	GCA_002338045.1
U_67553	UBA1881	GCA_002338015.1
U_67555	UBA8679	GCA_003539455.1
U_67557	UBA8681	None
U_67562	UBA8686	GCA_003521845.1
U_67563	UBA8687	GCA_003521895.1
U_67565	UBA8689	None
U_67566	UBA8690	None
U_67577	UBA8692	GCA_003539195.1
U_67585	UBA1895	GCA_002337805.1
U_67596	UBA8703	GCA_003511365.1
U_67599	UBA1902	GCA_002337685.1
U_67600	UBA1903	GCA_002337605.1
U_67602	UBA1905	GCA_002337625.1
U_67613	UBA1913	GCA_002337465.1
U_67619	UBA1918	GCA_002337375.1
U_67623	UBA8709	None
U_67624	UBA1921	GCA_002337315.1
U_67628	UBA1922	GCA_002337295.1
U_67634	UBA1925	GCA_002337235.1
U_67640	UBA1929	GCA_002337155.1
U_67646	UBA1934	GCA_002337055.1
U_67647	UBA1935	GCA_002337045.1
U_67662	UBA1950	GCA_002336105.1
U_67666	UBA1952	GCA_002336725.1
U_67669	UBA8723	None
U_67674	UBA1955	GCA_002336445.1
U_67677	UBA8727	None
U_67678	UBA120	GCA_002504995.1
U_67680	UBA8729	GCA_003452305.1
U_67681	UBA1957	GCA_002336405.1
U_67683	UBA1958	GCA_002336675.1
U_67687	UBA1962	GCA_002336655.1
U_67696	UBA1965	GCA_002336415.1
U_67699	UBA1967	GCA_002336785.1
U_67700	UBA1968	GCA_002336025.1
U_67705	UBA8736	GCA_003448315.1
U_67710	UBA8737	None
U_67712	UBA8738	GCA_003491465.1
U_67714	UBA1976	GCA_002336325.1
U_67716	UBA1977	GCA_002336265.1
U_67718	UBA8741	None
U_67729	UBA8745	GCA_003482665.1
U_67731	UBA129	GCA_002506065.1
U_67732	UBA1983	GCA_002336285.1
U_67733	UBA1984	GCA_002335965.1
U_67739	UBA131	GCA_002502415.1
U_67740	UBA8749	None
U_67744	UBA8751	None
U_67748	UBA1990	GCA_002335855.1
U_67757	UBA1997	GCA_002335845.1
U_67767	UBA2004	GCA_002334895.1
U_67769	UBA2006	GCA_002335295.1
U_67770	UBA8757	GCA_003507095.1
U_67776	UBA8760	GCA_003497425.1
U_67782	UBA2012	GCA_002335235.1
U_67798	UBA8771	GCA_003486965.1
U_67801	UBA2020	GCA_002334985.1
U_67807	UBA2025	GCA_002332845.1
U_67813	UBA8778	GCA_003433615.1
U_67816	UBA8780	GCA_003516925.1
U_67817	UBA2028	GCA_002332765.1
U_67823	UBA8783	GCA_003516955.1
U_67826	UBA2032	GCA_002333125.1
U_67828	UBA2034	GCA_002333095.1
U_67841	UBA2041	GCA_002333045.1
U_67845	UBA2044	GCA_002333005.1
U_67850	UBA2048	GCA_002332705.1
U_67853	UBA2051	GCA_002332985.1
U_67855	UBA2053	GCA_002332665.1
U_67864	UBA2058	GCA_002332905.1
U_67865	UBA2059	GCA_002332615.1
U_67866	UBA2060	GCA_002332585.1
U_67867	UBA8797	GCA_003514865.1
U_67875	UBA2066	GCA_002333215.1
U_67877	UBA2068	GCA_002333165.1
U_67887	UBA2076	GCA_002331945.1
U_67893	UBA8802	None
U_67900	UBA8807	None
U_67901	UBA8808	None
U_67902	UBA8809	GCA_003505635.1
U_67905	UBA8812	GCA_003529145.1
U_67906	UBA8813	None
U_67916	UBA2089	GCA_002331845.1
U_67918	UBA8818	GCA_003523725.1
U_67921	UBA2092	GCA_002331825.1
U_67925	UBA8822	None
U_67928	UBA8823	None
U_67933	UBA8828	GCA_003485955.1
U_67935	UBA2096	GCA_002331225.1
U_67946	UBA8837	GCA_003501185.1
U_67949	UBA8840	GCA_003543175.1
U_67950	UBA8841	None
U_67951	UBA8842	None
U_67953	UBA8844	GCA_003543295.1
U_67954	UBA8845	GCA_003543335.1
U_67958	UBA8849	None
U_67959	UBA8850	GCA_003538675.1
U_67963	UBA8854	GCA_003510485.1
U_67965	UBA8856	GCA_003450455.1
U_67969	UBA8860	GCA_003514505.1
U_67975	UBA8866	GCA_003514525.1
U_67976	UBA8867	GCA_003513435.1
U_67981	UBA8872	GCA_003516665.1
U_67986	UBA8877	GCA_003516625.1
U_67992	UBA2105	GCA_002331495.1
U_67997	UBA2109	GCA_002331085.1
U_68008	UBA8882	None
U_68011	UBA2119	GCA_002331005.1
U_68012	UBA2120	GCA_002330965.1
U_68017	UBA8883	None
U_68018	UBA2125	GCA_002329125.1
U_68021	UBA2128	GCA_002329065.1
U_68027	UBA2134	GCA_002327705.1
U_68028	UBA2135	GCA_002327685.1
U_68030	UBA2137	GCA_002328415.1
U_68042	UBA8886	None
U_68044	UBA137	GCA_002502895.1
U_68045	UBA8887	GCA_003446025.1
U_68048	UBA8890	GCA_003452175.1
U_68049	UBA2147	GCA_002328335.1
U_68055	UBA2153	GCA_002328885.1
U_68059	UBA2156	GCA_002328165.1
U_68065	UBA8891	GCA_003451695.1
U_68067	UBA8892	GCA_003451755.1
U_68071	UBA8893	GCA_003451715.1
U_68081	UBA2170	GCA_002327505.1
U_68090	UBA2176	GCA_002327945.1
U_68098	UBA2183	GCA_002328065.1
U_68100	UBA144	GCA_002497785.1
U_68113	UBA146	GCA_002502405.1
U_68122	UBA2197	GCA_002327325.1
U_68123	UBA2198	GCA_002328625.1
U_68124	UBA2199	GCA_002327965.1
U_68125	UBA2200	GCA_002327925.1
U_68131	UBA8906	GCA_003501835.1
U_68132	UBA2203	GCA_002327235.1
U_68133	UBA2204	GCA_002328605.1
U_68135	UBA2206	GCA_002328565.1
U_68136	UBA2207	GCA_002328545.1
U_68143	UBA149	GCA_002497815.1
U_68149	UBA2218	GCA_002327785.1
U_68151	UBA2219	GCA_002327765.1
U_68153	UBA2221	GCA_002328485.1
U_68157	UBA8909	None
U_68159	UBA150	GCA_002496045.1
U_68167	UBA8910	GCA_003486325.1
U_68175	UBA8915	None
U_68177	UBA8917	GCA_003486765.1
U_68179	UBA8919	GCA_003486845.1
U_68184	UBA2234	GCA_002347985.1
U_68185	UBA2235	GCA_002347925.1
U_68187	UBA2237	GCA_002347905.1
U_68188	UBA8923	GCA_003535455.1
U_68189	UBA2238	GCA_002347345.1
U_68198	UBA2240	GCA_002347885.1
U_68199	UBA8930	GCA_003506745.1
U_68203	UBA2244	GCA_002347305.1
U_68204	UBA2245	GCA_002347265.1
U_68205	UBA2246	GCA_002347235.1
U_68207	UBA2247	GCA_002347295.1
U_68208	UBA2248	GCA_002347225.1
U_68212	UBA2252	GCA_002347805.1
U_68218	UBA8932	GCA_003504975.1
U_68223	UBA8933	None
U_68231	UBA8937	None
U_68232	UBA2264	GCA_002347475.1
U_68234	UBA2266	GCA_002347125.1
U_68238	UBA8940	None
U_68241	UBA8941	None
U_68242	UBA8942	GCA_003451945.1
U_68243	UBA8943	GCA_003451935.1
U_68245	UBA8945	GCA_003451995.1
U_68247	UBA8947	GCA_003457075.1
U_68248	UBA8948	GCA_003452235.1
U_68252	UBA2272	GCA_002347725.1
U_68253	UBA2273	GCA_002347095.1
U_68257	UBA2277	GCA_002347045.1
U_68265	UBA2284	GCA_002345705.1
U_68267	UBA2286	GCA_002345925.1
U_68269	UBA2288	GCA_002345905.1
U_68272	UBA2291	GCA_002345865.1
U_68273	UBA2292	GCA_002345525.1
U_68275	UBA2294	GCA_002345625.1
U_68279	UBA8953	GCA_003446455.1
U_68280	UBA2296	GCA_002345475.1
U_68285	UBA8957	None
U_68292	UBA2301	GCA_002345575.1
U_68293	UBA2302	GCA_002345545.1
U_68295	UBA2304	GCA_002345385.1
U_68297	UBA2305	GCA_002345795.1
U_68298	UBA2306	GCA_002345565.1
U_68303	UBA8963	None
U_68304	UBA8964	None
U_68305	UBA8965	None
U_68315	UBA2312	GCA_002345305.1
U_68319	UBA8974	GCA_003456595.1
U_68320	UBA8975	GCA_003455795.1
U_68322	UBA2316	GCA_002345205.1
U_68323	UBA2317	GCA_002345215.1
U_68326	UBA2320	GCA_002345125.1
U_68327	UBA8976	GCA_003455755.1
U_68333	UBA8977	GCA_003457245.1
U_68334	UBA8978	GCA_003456605.1
U_68340	UBA2328	GCA_002344985.1
U_68341	UBA2329	GCA_002344975.1
U_68346	UBA2334	GCA_002344885.1
U_68351	UBA2339	GCA_002344785.1
U_68356	UBA2344	GCA_002344635.1
U_68357	UBA8982	GCA_003524565.1
U_68360	UBA2345	GCA_002344645.1
U_68362	UBA2347	GCA_002344655.1
U_68364	UBA2349	GCA_002344555.1
U_68365	UBA2350	GCA_002344545.1
U_68366	UBA2351	GCA_002344565.1
U_68370	UBA2354	GCA_002344475.1
U_68373	UBA8986	GCA_003526495.1
U_68390	UBA2369	GCA_002344055.1
U_68392	UBA2371	GCA_002345965.1
U_68393	UBA2372	GCA_002343995.1
U_68395	UBA2374	GCA_002344295.1
U_68399	UBA2378	GCA_002344225.1
U_68401	UBA2380	GCA_002343965.1
U_68402	UBA2381	GCA_002344215.1
U_68404	UBA2383	GCA_002343485.1
U_68405	UBA2384	GCA_002343885.1
U_68409	UBA2387	GCA_002343445.1
U_68411	UBA2389	GCA_002343395.1
U_68412	UBA2390	GCA_002343385.1
U_68431	UBA2403	GCA_002343245.1
U_68432	UBA2404	GCA_002343225.1
U_68438	UBA2406	GCA_002343705.1
U_68445	UBA2413	GCA_002343645.1
U_68449	UBA2417	GCA_002343605.1
U_68450	UBA2418	GCA_002343575.1
U_68463	UBA9005	GCA_003519565.1
U_68467	UBA9008	None
U_68469	UBA2429	GCA_002343505.1
U_68470	UBA2430	GCA_002343515.1
U_68475	UBA2435	GCA_002342905.1
U_68480	UBA2440	GCA_002342875.1
U_68486	UBA2446	GCA_002342645.1
U_68487	UBA2447	GCA_002342595.1
U_68494	UBA2454	GCA_002342465.1
U_68504	UBA2463	GCA_002342295.1
U_68506	UBA2465	GCA_002342255.1
U_68516	UBA2471	GCA_002342125.1
U_68524	UBA2478	GCA_002341995.1
U_68528	UBA2482	GCA_002341925.1
U_68530	UBA2484	GCA_002341885.1
U_68532	UBA9016	None
U_68536	UBA160	GCA_002506605.1
U_68537	UBA161	GCA_002506515.1
U_68538	UBA2486	GCA_002341825.1
U_68550	UBA9019	GCA_003518545.1
U_68551	UBA2489	GCA_002341785.1
U_68552	UBA2490	GCA_002341735.1
U_68553	UBA9020	None
U_68554	UBA2491	GCA_002341725.1
U_68556	UBA2493	GCA_002341685.1
U_68557	UBA2494	GCA_002341665.1
U_68561	UBA2496	GCA_002341635.1
U_68564	UBA9023	GCA_003509985.1
U_68566	UBA9024	GCA_003510645.1
U_68568	UBA2501	GCA_002341515.1
U_68569	UBA9025	GCA_003510025.1
U_68573	UBA2505	GCA_002341445.1
U_68575	UBA9027	GCA_003510045.1
U_68582	UBA2508	GCA_002341365.1
U_68586	UBA2511	GCA_002341315.1
U_68591	UBA2513	GCA_002341285.1
U_68592	UBA2514	GCA_002341255.1
U_68600	UBA2518	GCA_002341195.1
U_68603	UBA171	GCA_002497295.1
U_68609	UBA9042	GCA_003452515.1
U_68610	UBA9043	GCA_003452485.1
U_68617	UBA9044	GCA_003447855.1
U_68623	UBA9049	GCA_003447815.1
U_68626	UBA2529	GCA_002341005.1
U_68627	UBA2530	GCA_002340985.1
U_68630	UBA2532	GCA_002340855.1
U_68631	UBA2533	GCA_002340725.1
U_68632	UBA2534	GCA_002340825.1
U_68633	UBA2535	GCA_002340685.1
U_68649	UBA9059	GCA_003525535.1
U_68658	UBA9065	GCA_003482975.1
U_68659	UBA2547	GCA_002340745.1
U_68663	UBA9066	GCA_003529785.1
U_68673	UBA2554	GCA_002340505.1
U_68677	UBA9074	GCA_003541515.1
U_68680	UBA2558	GCA_002340425.1
U_68686	UBA2560	GCA_002340385.1
U_68688	UBA9081	None
U_68689	UBA9082	None
U_68693	UBA2563	GCA_002340325.1
U_68694	UBA2564	GCA_002340305.1
U_68696	UBA2566	GCA_002340255.1
U_68699	UBA2568	GCA_002340215.1
U_68700	UBA2569	GCA_002339955.1
U_68702	UBA2571	GCA_002339925.1
U_68703	UBA2572	GCA_002339905.1
U_68712	UBA9086	GCA_003484545.1
U_68715	UBA2582	GCA_002339425.1
U_68716	UBA2583	GCA_002339405.1
U_68721	UBA173	GCA_002498925.1
U_68724	UBA175	GCA_002497895.1
U_68731	UBA176	GCA_002505765.1
U_68746	UBA9102	GCA_003540775.1
U_68749	UBA9105	GCA_003529805.1
U_68766	UBA9122	GCA_003533445.1
U_68767	UBA9123	GCA_003520845.1
U_68772	UBA9128	GCA_003533405.1
U_68777	UBA9133	GCA_003453995.1
U_68779	UBA2595	GCA_002339745.1
U_68780	UBA9134	None
U_68787	UBA2601	GCA_002340035.1
U_68792	UBA9139	GCA_003448895.1
U_68793	UBA2603	GCA_002340015.1
U_68795	UBA2605	GCA_002340005.1
U_68798	UBA2608	GCA_002339985.1
U_68799	UBA9140	GCA_003451545.1
U_68803	UBA2612	GCA_002339645.1
U_68806	UBA178	GCA_002499485.1
U_68810	UBA2616	GCA_002339595.1
U_68820	UBA9145	GCA_003450175.1
U_68826	UBA2625	GCA_002359925.1
U_68838	UBA181	GCA_002496725.1
U_68842	UBA9150	None
U_68849	UBA2641	GCA_002359715.1
U_68853	UBA2643	GCA_002359985.1
U_68855	UBA2645	GCA_002359655.1
U_68863	UBA2653	GCA_002359535.1
U_68865	UBA9155	None
U_68872	UBA9159	GCA_003453735.1
U_68873	UBA9160	GCA_003520425.1
U_68874	UBA9161	None
U_68878	UBA2656	GCA_002359465.1
U_68879	UBA2657	GCA_002359455.1
U_68881	UBA9163	GCA_003475945.1
U_68887	UBA2664	GCA_002359315.1
U_68897	UBA2669	GCA_002359215.1
U_68902	UBA2672	GCA_002359175.1
U_68908	UBA2675	GCA_002354805.1
U_68911	UBA9174	GCA_003484105.1
U_68918	UBA2682	GCA_002354685.1
U_68920	UBA2683	GCA_002354635.1
U_68924	UBA2687	GCA_002354565.1
U_68925	UBA2688	GCA_002352785.1
U_68928	UBA2689	GCA_002354555.1
U_68937	UBA2696	GCA_002354415.1
U_68939	UBA9183	GCA_003488065.1
U_68953	UBA2702	GCA_002354265.1
U_68958	UBA9193	GCA_003507775.1
U_68969	UBA9199	GCA_003507915.1
U_68970	UBA9200	GCA_003510065.1
U_68971	UBA9201	GCA_003510685.1
U_68972	UBA9202	GCA_003509515.1
U_68977	UBA2715	GCA_002353995.1
U_68980	UBA2718	GCA_002353975.1
U_68985	UBA9203	None
U_68986	UBA2723	GCA_002353835.1
U_68991	UBA2728	GCA_002353735.1
U_68992	UBA9204	None
U_68994	UBA2730	GCA_002355235.1
U_68997	UBA2733	GCA_002353655.1
U_69009	UBA2744	GCA_002353575.1
U_69011	UBA2746	GCA_002353555.1
U_69016	UBA2750	GCA_002353355.1
U_69017	UBA2751	GCA_002353285.1
U_69019	UBA2753	GCA_002353275.1
U_69035	UBA2766	GCA_002352645.1
U_69039	UBA186	GCA_002494765.1
U_69045	UBA2774	GCA_002352485.1
U_69047	UBA2776	GCA_002352425.1
U_69050	UBA2779	GCA_002352375.1
U_69057	UBA9216	GCA_003454605.1
U_69063	UBA9222	None
U_69067	UBA9225	None
U_69070	UBA2783	GCA_002352265.1
U_69072	UBA2785	GCA_002352215.1
U_69073	UBA2786	GCA_002352225.1
U_69075	UBA2788	GCA_002352185.1
U_69080	UBA2793	GCA_002352045.1
U_69081	UBA2794	GCA_002352055.1
U_69082	UBA2795	GCA_002352025.1
U_69087	UBA9227	None
U_69092	UBA2802	GCA_002351845.1
U_69094	UBA2804	GCA_002351865.1
U_69096	UBA2806	GCA_002351795.1
U_69099	UBA9231	None
U_69100	UBA2808	GCA_002351765.1
U_69106	UBA187	GCA_002505605.1
U_69107	UBA2813	GCA_002351645.1
U_69109	UBA2815	GCA_002351605.1
U_69110	UBA2816	GCA_002351595.1
U_69113	UBA2819	GCA_002352745.1
U_69115	UBA9233	None
U_69124	UBA2828	GCA_002351195.1
U_69132	UBA2834	GCA_002351365.1
U_69137	UBA2838	GCA_002351045.1
U_69138	UBA2839	GCA_002351015.1
U_69143	UBA2844	GCA_002351375.1
U_69148	UBA2849	GCA_002350865.1
U_69157	UBA2858	GCA_002350695.1
U_69165	UBA2865	GCA_002350535.1
U_69176	UBA2874	GCA_002350355.1
U_69181	UBA2878	GCA_002350275.1
U_69182	UBA2879	GCA_002350235.1
U_69184	UBA2881	GCA_002350225.1
U_69185	UBA2882	GCA_002350185.1
U_69188	UBA2885	GCA_002350165.1
U_69201	UBA2897	GCA_002350105.1
U_69204	UBA2900	GCA_002350065.1
U_69209	UBA2905	GCA_002349525.1
U_69212	UBA2907	GCA_002349985.1
U_69213	UBA2908	GCA_002349505.1
U_69218	UBA2912	GCA_002349455.1
U_69221	UBA2914	GCA_002349445.1
U_69231	UBA2921	GCA_002350205.1
U_69232	UBA2922	GCA_002349405.1
U_69234	UBA2924	GCA_002349345.1
U_69237	UBA2926	GCA_002349275.1
U_69240	UBA2929	GCA_002349285.1
U_69242	UBA9247	GCA_003530105.1
U_69246	UBA2934	GCA_002349165.1
U_69248	UBA2936	GCA_002349115.1
U_69249	UBA2937	GCA_002349105.1
U_69258	UBA2946	GCA_002348905.1
U_69262	UBA9249	GCA_003530075.1
U_69266	UBA9251	GCA_003542015.1
U_69267	UBA9252	None
U_69272	UBA2954	GCA_002348585.1
U_69274	UBA2956	GCA_002348545.1
U_69275	UBA9253	GCA_003541695.1
U_69276	UBA2957	GCA_002348535.1
U_69278	UBA2958	GCA_002348525.1
U_69281	UBA193	GCA_002503725.1
U_69283	UBA2961	GCA_002348455.1
U_69285	UBA2963	GCA_002348795.1
U_69293	UBA196	GCA_002496985.1
U_69294	UBA2967	GCA_002348375.1
U_69296	UBA2969	GCA_002348755.1
U_69298	UBA9257	None
U_69301	UBA197	GCA_002506495.1
U_69302	UBA198	GCA_002496825.1
U_69305	UBA2972	GCA_002348315.1
U_69307	UBA2973	GCA_002348275.1
U_69309	UBA2975	GCA_002348265.1
U_69310	UBA2976	GCA_002348745.1
U_69312	UBA2978	GCA_002348235.1
U_69316	UBA2980	GCA_002348725.1
U_69317	UBA9262	GCA_003444135.1
U_69323	UBA2984	GCA_002346765.1
U_69328	UBA2988	GCA_002346665.1
U_69329	UBA2989	GCA_002346625.1
U_69332	UBA2992	GCA_002346595.1
U_69346	UBA9268	GCA_003444155.1
U_69349	UBA9271	GCA_003545185.1
U_69350	UBA9272	None
U_69357	UBA3007	GCA_002346945.1
U_69359	UBA3009	GCA_002346325.1
U_69360	UBA3010	GCA_002346915.1
U_69362	UBA3012	GCA_002346305.1
U_69367	UBA3016	GCA_002346845.1
U_69370	UBA3019	GCA_002346275.1
U_69372	UBA9277	None
U_69374	UBA3021	GCA_002346805.1
U_69378	UBA3025	GCA_002367915.1
U_69380	UBA3027	GCA_002367935.1
U_69381	UBA3028	GCA_002367715.1
U_69383	UBA3030	GCA_002367655.1
U_69388	UBA9279	GCA_003526005.1
U_69391	UBA3034	GCA_002367615.1
U_69393	UBA3036	GCA_002367575.1
U_69397	UBA3039	GCA_002367565.1
U_69400	UBA3041	GCA_002367835.1
U_69401	UBA9284	GCA_003445315.1
U_69402	UBA3042	GCA_002367185.1
U_69405	UBA3045	GCA_002367155.1
U_69407	UBA3047	GCA_002367115.1
U_69408	UBA3048	GCA_002367105.1
U_69410	UBA3049	GCA_002367505.1
U_69412	UBA3051	GCA_002367035.1
U_69419	UBA9287	None
U_69424	UBA3060	GCA_002367455.1
U_69425	UBA3061	GCA_002367465.1
U_69426	UBA3062	GCA_002367435.1
U_69430	UBA3066	GCA_002366845.1
U_69432	UBA3067	GCA_002366835.1
U_69436	UBA3070	GCA_002366775.1
U_69439	UBA3072	GCA_002367385.1
U_69445	UBA3076	GCA_002367355.1
U_69452	UBA3081	GCA_002366615.1
U_69456	UBA9293	None
U_69457	UBA3085	GCA_002366545.1
U_69458	UBA3086	GCA_002367305.1
U_69466	UBA9297	None
U_69472	UBA3091	GCA_002366535.1
U_69476	UBA3094	GCA_002365745.1
U_69483	UBA9305	GCA_003518325.1
U_69489	UBA9309	None
U_69494	UBA207	GCA_002503135.1
U_69496	UBA208	GCA_002498065.1
U_69498	UBA9312	GCA_003527965.1
U_69505	UBA9314	GCA_003519325.1
U_69507	UBA3110	GCA_002365515.1
U_69517	UBA3116	GCA_002365785.1
U_69521	UBA3118	GCA_002365405.1
U_69527	UBA9323	None
U_69529	UBA9325	None
U_69532	UBA9327	GCA_003503735.1
U_69538	UBA9331	GCA_003510205.1
U_69542	UBA9333	None
U_69544	UBA3126	GCA_002365295.1
U_69553	UBA3132	GCA_002364825.1
U_69568	UBA9348	GCA_003483125.1
U_69569	UBA3136	GCA_002364755.1
U_69571	UBA9349	None
U_69573	UBA3139	GCA_002365135.1
U_69576	UBA3142	GCA_002364715.1
U_69579	UBA9350	GCA_003538115.1
U_69581	UBA3146	GCA_002365055.1
U_69583	UBA9351	GCA_003539275.1
U_69593	UBA3154	GCA_002364955.1
U_69594	UBA3155	GCA_002364615.1
U_69600	UBA3160	GCA_002364485.1
U_69604	UBA9357	None
U_69609	UBA9359	GCA_003541615.1
U_69610	UBA3166	GCA_002364415.1
U_69614	UBA9362	None
U_69624	UBA9367	GCA_003476945.1
U_69625	UBA9368	GCA_003476845.1
U_69634	UBA9370	GCA_003491745.1
U_69641	UBA3182	GCA_002364145.1
U_69642	UBA3183	GCA_002364155.1
U_69646	UBA3187	GCA_002364075.1
U_69648	UBA9376	GCA_003491755.1
U_69651	UBA3189	GCA_002364035.1
U_69657	UBA3193	GCA_002363965.1
U_69659	UBA3194	GCA_002363925.1
U_69661	UBA3196	GCA_002363915.1
U_69664	UBA9381	GCA_003477275.1
U_69665	UBA3199	GCA_002363855.1
U_69667	UBA9382	GCA_003476595.1
U_69668	UBA9383	GCA_003477245.1
U_69670	UBA3202	GCA_002363785.1
